Date,Open,High,Low,Close,Adj Close,Volume
2010-04-15,66.300941,66.815422,64.605072,65.367264,21.348152,55101659
2010-04-16,65.167183,66.529602,64.404999,66.281891,21.646856,45323836
2010-04-19,65.043327,65.548279,63.114037,63.814301,20.840973,66863514
2010-04-20,64.119179,65.262459,63.404621,63.914337,20.873640,46050616
2010-04-21,64.128700,64.767036,63.423679,63.723789,20.811411,32931293
2010-04-22,63.366512,64.162048,61.899300,62.432831,20.389803,68764396
2010-04-23,62.499523,63.137856,61.265728,61.770679,20.173552,67122977
2010-04-26,61.927879,63.328403,61.927879,62.580505,20.438032,44468700
2010-04-27,62.413776,62.661488,61.580132,61.689697,20.147106,38305192
2010-04-28,61.356239,61.356239,59.293564,59.484112,19.426785,53504292
2010-04-29,59.831860,61.032310,59.669895,60.274883,19.685043,54895600
2010-04-30,61.022781,61.356239,58.593304,58.960106,19.255653,78450945
2010-05-03,58.116936,58.864834,57.545292,57.835876,18.888496,57489202
2010-05-04,57.831116,60.008118,54.510826,55.053886,17.979925,91443465
2010-05-05,54.305988,55.011013,52.943577,54.601337,17.832134,123134542
2010-05-06,54.591808,55.249195,53.467579,54.868103,17.919254,84530421
2010-05-07,53.353252,54.210712,52.633934,53.196049,17.373180,74479700
2010-05-10,57.059399,57.735840,53.734344,57.302345,18.714249,80316843
2010-05-11,57.640568,58.002605,55.163452,55.454037,18.110613,95626856
2010-05-12,55.449272,56.020912,54.496536,55.682693,18.185289,67048728
2010-05-13,55.735092,56.559212,54.453663,54.791885,17.894363,58111504
2010-05-14,54.687084,54.687084,51.971783,52.205204,17.049585,85005442
2010-05-17,50.737988,51.523998,49.828125,51.100029,16.688646,115249760
2010-05-18,51.333450,51.571632,50.256859,50.523624,16.500401,98708788
2010-05-19,50.018673,50.447407,48.622913,48.827751,15.946546,113781201
2010-05-20,49.065937,49.732853,48.017925,48.413311,15.811200,92988383
2010-05-21,47.398647,48.875389,46.426857,48.518112,15.845422,129421578
2010-05-24,49.161209,49.923401,47.169991,47.736870,15.590282,70739548
2010-05-25,47.160461,47.160461,45.183537,45.412189,14.831070,115377750
2010-05-26,45.540810,47.460575,45.455067,46.155327,15.073769,134210488
2010-05-27,46.017178,47.389118,45.116844,46.907990,15.319577,195005274
2010-05-28,47.636833,48.446659,46.688858,47.336720,15.459597,153497329
2010-05-31,47.336720,47.908360,46.326820,47.703522,15.579390,95833629
2010-06-01,47.636833,48.379967,45.445538,45.731358,14.935307,120922640
2010-06-02,46.207726,46.388748,45.388374,46.141033,15.069097,104347419
2010-06-03,46.693623,47.131882,46.040997,46.283947,15.115775,99276332
2010-06-04,46.160091,46.684093,45.593212,46.231544,15.098659,86411802
2010-06-07,44.873894,44.873894,43.587700,44.030724,14.379898,87594426
2010-06-08,44.230797,44.483273,42.787403,43.006531,14.045407,94488871
2010-06-09,43.158970,44.426109,42.925549,44.116470,14.407904,116357076
2010-06-10,44.664291,45.097790,43.606754,44.916767,14.669271,81094666
2010-06-11,45.254990,45.578918,44.840549,45.121609,14.736169,72959721
2010-06-14,45.359791,46.341110,45.307388,46.131508,15.065988,56467850
2010-06-15,46.131508,47.041370,45.793285,46.865116,15.305578,63071931
2010-06-16,47.169991,47.446285,46.093399,46.260128,15.107995,70320398
2010-06-17,46.303001,46.393509,45.393139,45.821869,14.964864,80697148
2010-06-18,45.979069,46.341110,44.892948,45.135899,14.740833,63044725
2010-06-21,45.740887,48.251347,45.740887,48.094147,15.706962,108694748
2010-06-22,48.399021,48.399021,46.903225,47.069954,15.372472,75718154
2010-06-23,46.779369,47.808323,46.631695,47.408176,15.482933,84731474
2010-06-24,47.446285,48.256111,47.160461,47.484394,15.507822,94390397
2010-06-25,47.446285,47.817852,46.522129,46.688858,15.248011,62896877
2010-06-28,46.712677,47.794033,46.712677,47.646358,15.560717,43474763
2010-06-29,47.617779,47.636833,45.731358,45.883797,14.985089,71452505
2010-06-30,44.788151,46.441147,44.788151,46.269653,15.111108,62437600
2010-07-01,46.083870,46.303001,44.992989,45.254990,14.779727,52153300
2010-07-02,45.264519,45.826633,44.888187,45.250225,14.778170,56401850
2010-07-05,45.350266,45.359791,44.778622,44.945351,14.678601,26618720
2010-07-06,45.064442,45.917141,44.597603,45.769466,14.947751,55621729
2010-07-07,46.112453,46.112453,45.112080,45.245464,14.776615,79492807
2010-07-08,46.112453,46.579292,45.550339,46.183907,15.083101,55717212
2010-07-09,46.565002,47.436756,46.350636,47.250973,15.431590,66962502
2010-07-12,47.160461,48.208473,46.827003,47.422466,15.741519,80987207
2010-07-13,47.179520,48.813461,47.160461,48.475239,16.090981,81575544
2010-07-14,49.065937,49.494667,48.017925,48.198948,15.999268,71352141
2010-07-15,48.303745,49.256485,48.218002,48.851570,16.215902,78717209
2010-07-16,48.970661,49.351757,48.303745,48.470474,16.089397,42836013
2010-07-19,47.827377,48.989719,47.827377,48.713425,16.170044,42551024
2010-07-20,49.065937,49.485142,48.137016,48.527641,16.108377,53786847
2010-07-21,49.351757,50.718933,48.699135,50.576023,16.788322,116351397
2010-07-22,50.495041,51.676434,49.756672,51.528763,17.104570,111839122
2010-07-23,51.543053,52.295715,50.828499,51.033337,16.940121,70279683
2010-07-26,51.085739,51.538288,43.825886,50.723698,16.837339,47804900
2010-07-27,51.447777,51.638325,50.133003,50.480751,16.756693,55504058
2010-07-28,50.504570,51.390614,50.423588,50.742752,16.843664,51186212
2010-07-29,50.590317,51.114319,50.247330,50.790390,16.859478,42287110
2010-07-30,50.495041,51.809818,50.495041,51.161957,16.982815,58903801
2010-08-02,42.873150,52.286186,42.873150,52.138512,17.306976,40540867
2010-08-03,52.400517,52.519608,51.752655,52.114693,17.299068,44176741
2010-08-04,52.114693,52.390987,51.171486,51.500179,17.095085,26217140
2010-08-05,51.871746,52.114693,51.166721,51.281048,17.022345,29274186
2010-08-06,51.247704,51.890800,50.447407,50.637951,16.808876,34298775
2010-08-09,50.876137,51.638325,50.604607,51.457306,17.080854,26467251
2010-08-10,51.543053,52.714916,50.842789,51.100029,16.962259,76355770
2010-08-11,51.257233,52.190914,49.413685,49.566124,16.453089,88011089
2010-08-12,49.351757,50.590317,48.351383,49.537540,16.443604,127290034
2010-08-13,51.447777,51.447777,49.904346,50.228275,16.672888,82309640
2010-08-16,50.318787,51.147667,49.065937,49.332703,16.375610,79233197
2010-08-17,49.427975,49.904346,48.703896,48.932552,16.242783,75989247
2010-08-18,49.065937,49.823360,49.004009,49.718559,16.503695,58597190
2010-08-19,49.718559,50.442642,49.389866,49.761433,16.517925,49049630
2010-08-20,49.542305,49.818600,49.261250,49.437504,16.410395,46480693
2010-08-23,49.542305,50.190166,49.508961,49.689980,16.494202,46916480
2010-08-24,49.689980,50.104420,48.627678,48.946842,16.247526,45887129
2010-08-25,48.684841,48.875389,46.969917,47.351009,15.717803,95974402
2010-08-26,47.636833,48.094147,47.351009,47.813087,15.871184,62397768
2010-08-27,48.113201,49.732853,47.827377,48.603859,16.133673,99182623
2010-08-30,49.637577,50.437878,49.556595,50.294968,16.695023,80154280
2010-08-31,49.932926,50.271149,49.118336,49.799545,16.530575,76185733
2010-09-01,50.113949,51.352505,50.085365,51.252468,17.012857,79756741
2010-09-02,51.638325,52.114693,51.457306,51.833637,17.205776,62561066
2010-09-03,51.924145,52.019421,51.100029,51.538288,17.107733,37492092
2010-09-06,51.828873,55.034832,51.743126,54.849049,18.206715,166248114
2010-09-07,54.610863,55.682693,54.329807,54.915737,18.228853,92089488
2010-09-08,54.496536,55.882767,54.105911,55.315887,18.361679,85601599
2010-09-09,55.544544,56.845032,54.787121,56.559212,18.774391,89099134
2010-09-13,57.068924,57.802532,56.725941,57.307110,19.022650,78745738
2010-09-14,57.583401,58.674286,56.697357,56.868851,18.877172,82144925
2010-09-15,57.164200,58.093117,57.011761,57.516712,19.092228,75721418
2010-09-16,57.821587,58.183624,56.411537,56.721176,18.828156,73781176
2010-09-17,56.911724,58.521847,56.911724,57.621513,19.127016,103258755
2010-09-20,57.826351,59.250690,57.697731,58.879124,19.544466,87497369
2010-09-21,59.088726,59.426949,58.164570,58.626648,19.460661,72225657
2010-09-22,58.974400,59.860443,58.440865,58.960106,19.571350,80251369
2010-09-23,59.164944,59.498402,58.307484,59.403130,19.718409,70755618
2010-09-24,59.546040,60.393974,59.450768,60.017643,19.922394,61453824
2010-09-27,60.546413,61.880245,60.422558,61.537258,20.426813,75373987
2010-09-28,61.451511,62.489998,61.165691,62.085083,20.608664,71986965
2010-09-29,61.946938,63.328403,61.946938,62.223228,20.654518,74615016
2010-09-30,62.213703,62.690071,61.175220,62.104137,20.614988,79557546
2010-10-01,62.261337,64.238266,62.261337,63.623753,21.119413,84295340
2010-10-04,64.023903,64.843254,63.485607,63.804771,21.179501,55818783
2010-10-05,64.023903,64.547905,63.471313,63.676151,21.136806,41875297
2010-10-06,64.209686,65.262459,63.938156,64.619362,21.449898,58252929
2010-10-07,64.786095,64.976639,61.651588,61.899300,20.546989,80930791
2010-10-08,62.399487,62.780579,59.002979,59.698479,19.816448,164344849
2010-10-11,61.427692,61.427692,60.141499,60.984673,20.243389,49075461
2010-10-12,61.070419,61.165691,59.546040,60.341576,20.029921,48329945
2010-10-13,60.651215,60.975143,60.165318,60.770306,20.172234,74212544
2010-10-14,61.037071,62.823456,61.037071,62.166065,20.635546,83963769
2010-10-15,61.508678,62.747234,60.127209,60.579758,20.108982,47962257
2010-10-18,62.204174,62.204174,59.546040,61.551552,20.431559,48942171
2010-10-19,61.932644,62.170830,60.070045,60.322521,20.023596,48909392
2010-10-20,59.546040,59.974770,58.507557,58.659992,19.471731,73839691
2010-10-21,58.979160,60.193901,58.864834,59.869968,19.873373,48854665
2010-10-22,60.212955,60.308228,58.688576,58.831486,19.528656,60258730
2010-10-25,59.488876,60.098625,58.983925,59.093491,19.615631,58328847
2010-10-26,59.222111,59.541275,57.430965,57.702496,19.153896,84837904
2010-10-27,57.378563,58.774323,57.345219,58.583775,19.446430,73358289
2010-10-28,58.831486,59.012508,57.268997,57.531002,19.096970,82196607
2010-10-29,57.650093,57.683437,55.353996,56.154297,18.639984,77094169
2010-11-01,57.188015,57.445255,56.268627,56.392483,18.719048,57844589
2010-11-02,56.635429,57.326164,56.020912,57.073689,18.945169,63507476
2010-11-03,57.469074,58.440865,57.321400,58.078827,19.278816,52399454
2010-11-04,58.831486,59.317383,58.602829,59.212582,19.655157,44328357
2010-11-08,59.641312,60.846523,59.145889,60.327286,20.025175,59861789
2010-11-09,60.536884,61.437222,60.298702,61.098999,20.281340,58532187
2010-11-10,61.156162,61.689697,60.594051,60.727432,20.158003,35795474
2010-11-11,60.841763,61.775444,59.769932,60.122444,19.957178,51387863
2010-11-12,59.889027,60.098625,57.497658,57.826351,19.195009,72318232
2010-11-15,59.250690,59.441238,57.935917,58.907707,19.553957,74383441
2010-11-16,59.155418,59.446003,56.630665,57.731075,19.163385,93340295
2010-11-18,58.064533,59.688950,56.835503,59.398365,19.716825,77964294
2010-11-19,59.441238,59.484112,57.283291,57.740604,19.166546,62828159
2010-11-22,58.169334,59.741352,57.993080,59.531750,19.761105,51501797
2010-11-23,58.688576,59.336437,57.435726,58.321774,19.359461,61762408
2010-11-24,58.450394,59.603203,58.355118,58.745743,19.500196,66846919
2010-11-25,59.107780,59.412655,57.173725,57.421436,19.060602,61781963
2010-11-26,57.773949,57.940678,55.420689,57.049870,18.937262,89759337
2010-11-29,57.183254,57.640568,55.811314,56.387718,18.717464,60096177
2010-11-30,56.116188,56.116188,54.696609,55.716038,18.494509,82175689
2010-12-01,56.011387,58.574249,55.925640,58.455154,19.403736,65364369
2010-12-02,59.250690,60.050991,58.740978,59.331673,19.694691,58160490
2010-12-03,59.403130,59.526985,57.773949,58.550430,19.435362,47165678
2010-12-06,59.250690,60.965618,59.069672,60.503540,20.083685,87730875
2010-12-07,60.917980,61.389584,60.317757,60.913216,20.219666,72345385
2010-12-08,60.536884,60.622631,59.183998,59.474583,19.742126,50830185
2010-12-09,59.879498,60.022408,57.173725,57.597694,19.119110,62020643
2010-12-10,57.426201,59.164944,56.635429,58.974400,19.576097,53324662
2010-12-13,59.069672,60.403503,58.764797,60.117683,19.955599,54667940
2010-12-14,60.308228,61.832607,60.212955,61.603951,20.448956,59805750
2010-12-15,61.437222,62.180355,60.665504,61.237148,20.327196,61594891
2010-12-16,61.451511,63.133095,61.146637,62.918728,20.885384,94510734
2010-12-20,62.318504,64.004845,62.242283,63.490368,21.075134,68054084
2010-12-21,63.557060,64.667000,63.480843,64.424049,21.385065,45445832
2010-12-22,64.528854,65.043327,63.528481,64.109650,21.280703,65741073
2010-12-23,64.314484,64.576492,62.809162,63.009235,20.915426,53807282
2010-12-24,62.861565,64.376411,62.409012,64.104881,21.279119,41613388
2010-12-27,64.038193,64.595543,63.028294,63.123566,20.953382,29346116
2010-12-28,63.356987,63.809536,63.137856,63.356987,21.030861,22483600
2010-12-29,63.571350,64.023903,63.452259,63.647572,21.127319,22932832
2010-12-30,63.890518,64.462158,63.833355,64.095360,21.275959,37228115
2010-12-31,64.328773,65.195770,64.023903,64.824203,21.517895,41844165
2011-01-03,65.281517,67.406120,65.271988,67.077423,22.265829,69842837
2011-01-04,67.510918,68.015869,66.048470,66.186615,21.970133,83358418
2011-01-05,66.358109,66.372398,64.524086,64.876602,21.535286,51717481
2011-01-06,65.524460,65.819809,64.929001,65.100494,21.609606,39851736
2011-01-07,65.214821,65.543518,62.513813,62.999710,20.912266,61225072
2011-01-10,62.880619,63.423679,61.451511,61.994572,20.578619,65583559
2011-01-11,61.832607,62.918728,61.046600,61.599186,20.447372,61733208
2011-01-12,61.746861,62.747234,59.665131,61.823078,20.521692,89637761
2011-01-13,62.099373,62.499523,60.498775,60.741722,20.162741,71520950
2011-01-14,60.498775,60.651215,58.831486,59.303093,19.685202,71101317
2011-01-17,58.798141,59.831860,58.421810,59.607967,19.786404,53388877
2011-01-18,59.736588,60.860817,59.736588,60.270119,20.006199,61502011
2011-01-19,60.393974,61.403877,60.312992,60.937035,20.227577,60524280
2011-01-20,60.393974,61.284782,60.079571,60.422558,20.056801,66863598
2011-01-21,60.046227,60.498775,59.736588,59.979534,19.909740,38829691
2011-01-24,59.917606,62.147011,59.546040,61.856426,20.532761,65492957
2011-01-25,61.965992,63.309349,61.956463,62.437595,20.725672,62526586
2011-01-27,62.613853,62.918728,61.670643,61.937408,20.559645,55390333
2011-01-28,61.642059,62.356613,60.041462,60.732197,20.159584,49091667
2011-01-31,59.164944,61.160927,58.879124,60.946564,20.230742,71870522
2011-02-01,60.732197,61.241913,59.746113,60.189137,19.979321,66983778
2011-02-02,60.127209,60.494015,58.669521,59.665131,19.805378,161644397
2011-02-03,59.612732,61.060890,59.612732,60.794125,20.180138,57170205
2011-02-04,60.760780,62.118427,60.212955,60.584522,20.110563,73568483
2011-02-07,60.946564,61.499149,60.413029,61.013252,20.252876,54739177
2011-02-08,61.461040,61.461040,58.717159,59.041088,19.598232,66087518
2011-02-09,58.964870,59.136364,56.702122,57.083214,18.948332,86728122
2011-02-10,57.068924,57.592930,55.368290,57.216599,18.992609,90243721
2011-02-11,57.354744,57.440491,54.791885,56.716412,18.826574,92871740
2011-02-14,57.859695,59.355492,57.116562,59.093491,19.615631,55967071
2011-02-15,59.450768,59.736588,58.307484,58.745743,19.500196,61726365
2011-02-16,58.116936,61.403877,57.716785,61.108528,20.284502,106958539
2011-02-17,61.356239,62.594795,61.122818,62.413776,20.717770,65019762
2011-02-18,62.556686,63.014000,60.417793,60.817944,20.188044,60134456
2011-02-21,61.108528,61.108528,59.293564,60.732197,20.159584,54992972
2011-02-22,60.108154,60.117683,59.098251,59.484112,19.745287,52707220
2011-02-23,59.345966,70.216690,58.540901,59.736588,19.829096,46232356
2011-02-24,59.450768,59.636551,56.697357,57.416672,19.059019,80050967
2011-02-25,57.935917,58.250317,56.325790,57.816822,19.191847,81304755
2011-02-28,58.498028,58.745743,57.097507,57.845406,19.201334,67748302
2011-03-01,58.226498,60.574993,58.040714,60.446377,20.064707,57340998
2011-03-03,60.022408,60.251064,58.888653,59.488876,19.746870,54692879
2011-03-04,60.041462,60.322521,58.707630,58.898178,19.550795,42240235
2011-03-07,58.445629,58.464684,56.697357,57.426201,19.062185,47068306
2011-03-08,57.831116,58.936287,57.459545,58.688576,19.481216,44832452
2011-03-09,58.879124,59.122070,57.831116,58.397991,19.384766,36670480
2011-03-10,58.212208,58.212208,56.706882,56.835503,18.866104,65346001
2011-03-11,56.635429,56.635429,54.987194,55.382580,18.383820,76674809
2011-03-14,55.458797,57.430965,55.458797,57.268997,19.009998,55859088
2011-03-15,55.735092,57.154671,54.782356,56.525864,18.763325,80503138
2011-03-16,56.830742,57.878750,56.830742,57.121326,18.960979,55389199
2011-03-17,56.263863,57.135616,56.211460,56.468700,18.744345,39407553
2011-03-18,57.073689,57.492893,56.506809,56.892670,18.885084,44467629
2011-03-21,57.259472,57.735840,56.835503,57.302345,19.021070,36924852
2011-03-22,57.640568,58.164570,57.464310,57.621513,19.127016,31133514
2011-03-23,57.626274,58.288425,57.535767,58.155045,19.304119,29042852
2011-03-24,58.593304,58.726685,57.702496,58.093117,19.283558,35588313
2011-03-25,58.774323,58.774323,57.954967,58.636177,19.463821,41579412
2011-03-28,58.564720,59.083961,58.121696,58.440865,19.398993,30080075
2011-03-29,58.355118,58.921997,57.964497,58.393227,19.383177,50570123
2011-03-30,58.688576,59.350731,58.564720,58.669521,19.474895,34915388
2011-03-31,58.802906,59.722298,58.498028,59.284039,19.678875,51198419
2011-04-01,59.355492,60.017643,59.093491,59.698479,19.816448,26314449
2011-04-04,59.746113,60.422558,59.612732,60.131973,19.960342,23313661
2011-04-05,60.365395,60.775070,59.379311,60.517830,20.088425,32982608
2011-04-06,60.594051,61.027546,60.131973,60.441612,20.063126,26515102
2011-04-07,60.594051,61.165691,60.403503,60.817944,20.188044,26255251
2011-04-08,60.832233,61.156162,59.612732,60.008118,19.919231,23551524
2011-04-11,59.927135,60.489250,59.365021,59.541275,19.764265,20522523
2011-04-13,59.217346,60.975143,59.012508,60.632160,20.126375,21998062
2011-04-15,60.441612,60.784595,59.850914,60.079571,19.942951,26136267
2011-04-18,60.203426,60.622631,58.069298,58.317009,19.357880,35313998
2011-04-19,57.926388,58.783852,57.645329,58.059769,19.272491,33385070
2011-04-20,58.688576,59.688950,58.669521,59.498402,19.750034,28071975
2011-04-21,59.855679,60.308228,59.693714,60.027172,19.925554,22928298
2011-04-25,59.998589,60.470196,59.579384,59.708004,19.819607,23177548
2011-04-26,59.831860,59.922371,58.650467,59.774696,19.841747,27935537
2011-04-27,60.022408,60.298702,58.979160,59.074436,19.609303,23069008
2011-04-28,59.365021,59.479347,58.307484,58.445629,19.400574,30562118
2011-04-29,58.507557,59.012508,58.164570,58.736214,19.497028,19750925
2011-05-02,58.688576,58.974400,57.835876,58.559956,19.438524,21650872
2011-05-03,58.364647,58.574249,57.164200,57.473839,19.077995,25270257
2011-05-04,57.273762,57.540527,56.039970,56.187641,18.651051,40294661
2011-05-05,56.211460,56.625900,55.353996,55.549309,18.439161,25341504
2011-05-06,55.706512,56.830742,55.544544,56.640194,18.801273,25949500
2011-05-09,56.973652,57.240417,56.220989,56.697357,18.820248,20398039
2011-05-10,56.592556,56.849796,55.544544,56.059025,18.608358,29235214
2011-05-11,56.211460,56.916485,56.068550,56.611610,18.791782,21083822
2011-05-12,56.402008,56.492519,55.554073,55.706512,18.491346,26223983
2011-05-13,55.839893,57.354744,55.716038,56.592556,18.785460,26341686
2011-05-16,56.497280,56.497280,54.915737,55.049122,18.273130,28845946
2011-05-17,55.277779,55.735092,53.991585,54.682320,18.151373,34886776
2011-05-18,54.877628,55.153923,53.948711,54.467953,18.080214,26563678
2011-05-19,54.215477,54.768066,53.415180,53.615253,17.797169,31280176
2011-05-20,53.801037,55.611237,53.639072,55.215851,18.328474,33421250
2011-05-23,54.739483,54.739483,53.119831,53.296085,17.691225,24547948
2011-05-24,53.091248,54.201187,52.738735,53.972530,17.915764,51265184
2011-05-25,54.086861,54.329807,53.186523,53.467579,17.748148,46353470
2011-05-26,54.782356,55.249195,53.924892,54.701374,18.157698,65164366
2011-05-27,55.068176,56.059025,53.896313,55.754147,18.507156,50946093
2011-05-30,55.916115,55.916115,54.982430,55.192032,18.320566,25150822
2011-05-31,55.777966,56.211460,55.192032,56.116188,18.627337,27971024
2011-06-01,56.402008,56.921249,55.268253,55.477856,18.415442,48938067
2011-06-02,54.972904,54.972904,54.448898,54.772827,18.181414,22400954
2011-06-03,55.001488,55.573128,54.401260,54.615627,18.129236,25504645
2011-06-06,54.591808,54.591808,53.762928,54.105911,17.960041,28930765
2011-06-07,54.020168,55.258724,53.924892,55.063416,18.277874,22026821
2011-06-08,54.791885,55.382580,54.734718,55.039597,18.269968,26249625
2011-06-09,54.972904,55.420689,54.725193,54.977669,18.249413,24619983
2011-06-10,55.020542,55.144398,53.943947,54.253590,18.009060,36858716
2011-06-13,54.115440,54.115440,53.405651,53.634308,17.803493,50666205
2011-06-14,53.924892,54.015404,53.205578,53.448524,17.741825,33993979
2011-06-15,53.543800,53.958241,53.377071,53.486633,17.754475,30186316
2011-06-16,53.229397,53.553326,52.533897,52.710155,17.496729,42485066
2011-06-17,53.734344,54.810940,53.639072,54.596573,18.122911,44860571
2011-06-20,54.744247,54.777592,52.257603,53.462814,17.746565,36025821
2011-06-21,53.915367,54.163078,53.043613,53.181759,17.653275,28209894
2011-06-22,53.472343,53.829620,52.995975,53.172230,17.650112,24929281
2011-06-23,53.324669,53.534271,52.714916,53.024555,17.601088,21483880
2011-06-24,53.438999,55.282543,53.281796,55.158688,18.309498,31907967
2011-06-27,54.915737,56.540154,54.763302,56.149532,18.638401,42812712
2011-06-28,56.301971,56.449646,55.544544,55.949459,18.571989,24359543
2011-06-29,56.182880,57.426201,56.116188,57.316635,19.025814,29757006
2011-06-30,57.640568,58.350353,57.450020,58.140755,19.299376,38847461
2011-07-01,58.755268,58.755268,56.749760,57.383327,19.047949,26111140
2011-07-04,56.949833,57.049870,56.220989,56.926014,19.280281,19662023
2011-07-05,57.154671,57.821587,56.611610,56.916485,19.277054,31108334
2011-07-06,56.926014,57.440491,56.583031,56.959358,19.291574,21858286
2011-07-07,57.068924,57.926388,57.021286,57.802532,19.577148,30642476
2011-07-08,57.735840,57.735840,56.411537,56.678303,19.196386,42517373
2011-07-11,56.735466,56.768810,55.835129,56.001858,18.967279,19060188
2011-07-12,55.320652,55.735092,54.305988,54.496536,18.457445,46518112
2011-07-13,54.972904,55.196796,54.320278,54.782356,18.554249,42319302
2011-07-14,54.663265,55.601711,54.401260,54.930031,18.604265,26549383
2011-07-15,55.068176,55.382580,54.215477,54.587044,18.488094,22675237
2011-07-18,54.644211,54.972904,54.329807,54.458427,18.444538,19976380
2011-07-19,54.496536,55.091995,54.191662,54.915737,18.599421,26839851
2011-07-20,55.163452,55.420689,54.691845,54.825230,18.568769,25420109
2011-07-21,54.825230,55.091995,54.477482,54.625156,18.501005,12536318
2011-07-22,55.258724,55.868477,54.844284,55.663639,18.852730,24242628
2011-07-25,55.258724,56.687832,55.163452,56.330551,19.078604,26818596
2011-07-26,56.468700,56.754520,55.315887,55.577892,18.823689,22599760
2011-07-27,55.544544,56.282917,54.925266,55.244434,18.710747,26539863
2011-07-28,54.782356,55.153923,53.943947,54.177368,18.349342,27964821
2011-07-29,54.305988,54.496536,53.581909,53.734344,18.199295,23666004
2011-08-01,54.377441,54.872868,53.620018,54.668030,18.515526,25227926
2011-08-02,54.401260,54.629917,53.500927,53.772457,18.212206,21414469
2011-08-03,53.343723,53.877258,52.972157,53.672417,18.178322,24673618
2011-08-04,53.924892,54.115440,52.800663,53.138885,17.997622,25777753
2011-08-05,52.067059,52.067059,50.209221,50.776100,17.197369,51686067
2011-08-08,49.532776,49.532776,47.922653,48.503822,16.427769,58005022
2011-08-09,47.160461,48.098907,45.516994,46.222019,15.654945,92862356
2011-08-10,47.927418,48.113201,45.793285,46.202965,15.648488,62699383
2011-08-11,45.874268,46.684093,45.740887,46.150562,15.630741,34025237
2011-08-12,46.674568,46.674568,44.873894,45.250225,15.325807,72276542
2011-08-16,45.731358,45.912376,44.421345,44.683350,15.133813,44275761
2011-08-17,44.802441,45.226406,43.878284,45.054916,15.259661,41751401
2011-08-18,45.031097,45.031097,43.692501,44.073597,14.927294,31816546
2011-08-19,43.254242,44.583309,42.873150,43.768723,14.824037,44750855
2011-08-22,43.954502,45.007278,43.454319,44.773857,15.164467,27650652
2011-08-23,45.064442,45.564629,44.216507,45.302628,15.343557,28137702
2011-08-24,45.159718,45.721832,43.077988,43.301880,14.665922,57619606
2011-08-25,43.511482,43.916393,42.020451,42.272923,14.317422,102319671
2011-08-26,42.101433,42.377724,39.852974,40.234070,13.626884,51857846
2011-08-29,40.858109,42.873150,40.653271,42.625439,14.436819,54489559
2011-08-30,43.349518,45.054916,43.349518,44.640476,15.119291,79355759
2011-09-02,44.778622,46.941334,43.921158,46.693623,15.814671,78362190
2011-09-05,46.303001,47.250973,45.750412,47.131882,15.963106,64301116
2011-09-06,46.684093,47.408176,45.550339,47.203335,15.987307,50338800
2011-09-07,47.160461,47.970287,47.150936,47.493919,16.085724,33796202
2011-09-08,47.613014,47.832142,46.588821,46.812714,15.855008,35187069
2011-09-09,46.684093,46.760315,45.264519,45.436008,15.388730,48120569
2011-09-12,44.707165,44.778622,43.077988,43.335224,14.677215,63890835
2011-09-13,43.863995,44.569019,42.949368,43.573410,14.757887,44408820
2011-09-14,43.825886,45.121609,43.263771,44.730984,15.149942,36271366
2011-09-15,45.254990,45.445538,43.835411,44.364182,15.025711,58540563
2011-09-16,44.816730,45.207352,43.549591,43.906868,14.870826,77131031
2011-09-19,43.716320,43.716320,43.025585,43.230427,14.641722,26530605
2011-09-20,43.230427,44.073597,43.082748,43.930687,14.878892,35881857
2011-09-21,44.054543,44.054543,43.363808,43.682976,14.794995,24168903
2011-09-22,42.968422,42.968422,41.920410,42.149067,14.275476,46546105
2011-09-23,41.686993,41.753681,40.500835,41.234440,13.965700,56415180
2011-09-26,41.158222,41.891830,40.033993,41.486916,14.051209,40432338
2011-09-27,42.072849,42.434891,41.491680,41.820374,14.164149,41373784
2011-09-28,42.110958,42.301506,40.548470,40.719963,13.791450,36602885
2011-09-29,40.396034,41.729862,39.729118,41.329716,13.997968,57060920
2011-09-30,41.024837,41.234440,39.457588,39.571915,13.402620,54617244
2011-10-03,38.943111,38.943111,37.428257,37.599751,12.734669,53011249
2011-10-04,37.523533,38.623943,37.185310,37.876045,12.828246,49738666
2011-10-05,38.185684,38.757324,37.918919,38.166630,12.926662,44295126
2011-10-07,39.395660,40.148323,39.124130,39.986355,13.542984,46120898
2011-10-10,39.986355,41.577427,39.695770,41.439281,14.035079,55640139
2011-10-11,41.901356,42.234814,41.034367,41.305897,13.989902,51411773
2011-10-12,41.444042,42.396778,41.320187,42.311035,14.330331,33613160
2011-10-13,42.453945,43.578175,42.072849,43.197079,14.630428,49684947
2011-10-14,42.873150,42.968422,41.367825,41.715572,14.128653,45961137
2011-10-17,42.015686,42.244343,41.291607,41.925175,14.199644,29295461
2011-10-18,40.996258,41.424988,40.305523,40.896221,13.851151,35440245
2011-10-19,41.129639,41.672699,40.920036,41.348770,14.004423,24879519
2011-10-20,40.910511,42.291981,40.348396,42.072849,14.249661,59382601
2011-10-21,42.263397,42.396778,41.067711,41.253494,13.972153,34943591
2011-10-24,41.834663,42.296741,41.424988,41.591717,14.086707,26014093
2011-10-25,41.901356,43.435265,41.634590,43.068459,14.586864,51806866
2011-10-28,44.588074,46.841297,44.502327,46.083870,15.608153,57079320
2011-10-31,45.726597,46.555473,45.259754,45.998123,15.579113,51688313
